data,ano,mes,nome_mes,cidade,regiao,latitude,longitude,temp_max,temp_min,temp_media,umidade_pct,chuva_mm,vento_kmh,pressao_hpa
2022-04-01,2022,4,Abril,Belo Horizonte,Sudeste,-19.92,-43.94,24.7,14.4,19.6,68.6,197.9,17.4,1019.0
2023-08-01,2023,8,Agosto,São Paulo,Sudeste,-23.55,-46.63,18.0,8.6,13.3,71.1,159.4,23.0,1006.3
2020-08-01,2020,8,Agosto,Teresina,Nordeste,-5.09,-42.8,27.0,16.8,21.9,48.7,73.9,20.2,1014.3
2023-02-01,2023,2,Fevereiro,Belo Horizonte,Sudeste,-19.92,-43.94,22.1,10.5,16.3,59.8,103.6,8.2,1007.5
2022-05-01,2022,5,Maio,Brasília,Centro-Oeste,-15.78,-47.93,22.7,13.2,18.0,72.6,156.5,25.1,1016.2
2021-07-01,2021,7,Julho,Goiânia,Centro-Oeste,-16.69,-49.26,21.9,11.6,16.8,53.7,221.0,11.0,1019.1
2020-12-01,2020,12,Dezembro,Macapá,Norte,0.03,-51.07,25.8,14.0,19.9,92.1,216.0,25.0,1012.8
2023-01-01,2023,1,Janeiro,São Luís,Nordeste,-2.53,-44.3,28.8,18.5,23.6,55.7,140.5,8.7,1017.4
2022-10-01,2022,10,Outubro,Salvador,Nordeste,-12.97,-38.51,21.9,14.3,18.1,63.7,111.0,11.5,1013.0
2021-04-01,2021,4,Abril,Brasília,Centro-Oeste,-15.78,-47.93,25.0,17.0,21.0,65.4,160.6,12.7,1021.8
2023-05-01,2023,5,Maio,Goiânia,Centro-Oeste,-16.69,-49.26,27.3,15.6,21.4,73.8,165.0,10.0,1016.6
2023-04-01,2023,4,Abril,Florianópolis,Sul,-27.6,-48.55,15.0,4.0,9.5,85.4,105.8,9.0,1023.3
2020-09-01,2020,9,Setembro,Goiânia,Centro-Oeste,-16.69,-49.26,20.9,13.8,17.4,76.2,88.6,30.8,1018.7
2024-12-01,2024,12,Dezembro,Salvador,Nordeste,-12.97,-38.51,24.2,12.7,18.4,69.4,96.2,25.1,1012.2
2021-04-01,2021,4,Abril,Salvador,Nordeste,-12.97,-38.51,28.9,19.9,24.4,69.0,206.5,24.3,1011.4
2024-05-01,2024,5,Maio,Salvador,Nordeste,-12.97,-38.51,29.8,20.3,25.0,69.7,157.4,30.9,1020.4
2021-03-01,2021,3,Março,Belém,Norte,-1.45,-48.5,29.2,19.7,24.4,85.5,264.5,15.1,1012.3
2023-01-01,2023,1,Janeiro,Curitiba,Sul,-25.43,-49.27,17.8,5.9,11.9,83.4,138.0,5.0,1013.0
2021-09-01,2021,9,Setembro,Belo Horizonte,Sudeste,-19.92,-43.94,20.2,9.2,14.7,59.8,92.1,6.3,1006.9
2021-09-01,2021,9,Setembro,Maceió,Nordeste,-9.67,-35.74,25.2,14.4,19.8,63.4,127.7,24.3,1014.4
2023-10-01,2023,10,Outubro,Campo Grande,Centro-Oeste,-20.44,-54.65,23.5,15.1,19.3,85.1,135.7,12.5,1023.3
2021-11-01,2021,11,Novembro,Rio de Janeiro,Sudeste,-22.91,-43.17,22.2,10.9,16.6,75.4,0.0,23.8,1013.1
2021-05-01,2021,5,Maio,Natal,Nordeste,-5.79,-35.21,29.4,20.8,25.1,47.5,154.3,17.8,1017.0
2024-07-01,2024,7,Julho,Belém,Norte,-1.45,-48.5,28.3,20.4,24.4,76.7,316.7,7.2,1012.9
2024-10-01,2024,10,Outubro,Salvador,Nordeste,-12.97,-38.51,24.0,12.5,18.2,63.9,147.9,28.9,1015.2
2020-02-01,2020,2,Fevereiro,Natal,Nordeste,-5.79,-35.21,26.7,15.3,21.0,61.0,40.1,18.5,1013.8
2020-05-01,2020,5,Maio,Natal,Nordeste,-5.79,-35.21,30.1,22.1,26.1,57.1,115.3,8.9,1015.3
2020-03-01,2020,3,Março,Belo Horizonte,Sudeste,-19.92,-43.94,24.3,17.9,21.1,66.2,130.7,18.9,1008.1
2022-06-01,2022,6,Junho,Belém,Norte,-1.45,-48.5,29.0,18.6,23.8,80.9,350.2,6.5,1005.4
2020-09-01,2020,9,Setembro,Cuiabá,Centro-Oeste,-15.6,-56.1,23.9,14.2,19.0,68.6,191.5,30.9,1008.6
2024-02-01,2024,2,Fevereiro,Rio de Janeiro,Sudeste,-22.91,-43.17,26.7,16.1,21.4,67.5,96.0,6.9,1002.9
2020-04-01,2020,4,Abril,Florianópolis,Sul,-27.6,-48.55,16.1,6.0,11.0,88.0,41.8,22.8,1014.4
2022-10-01,2022,10,Outubro,Goiânia,Centro-Oeste,-16.69,-49.26,21.1,14.3,17.7,63.7,44.2,13.5,1019.5
2021-07-01,2021,7,Julho,Maceió,Nordeste,-9.67,-35.74,23.9,14.4,19.2,63.4,190.1,24.0,1017.8
2022-05-01,2022,5,Maio,Belo Horizonte,Sudeste,-19.92,-43.94,23.2,15.4,19.3,73.5,183.2,20.4,1014.7
2022-11-01,2022,11,Novembro,Belo Horizonte,Sudeste,-19.92,-43.94,20.3,12.2,16.2,73.3,121.2,25.6,1014.3
2022-09-01,2022,9,Setembro,Belo Horizonte,Sudeste,-19.92,-43.94,19.6,8.7,14.2,69.8,179.9,13.1,1010.6
2020-12-01,2020,12,Dezembro,Manaus,Norte,-3.1,-60.02,25.2,17.8,21.950000000000003,83.4,236.2,30.8,1011.5
2023-01-01,2023,1,Janeiro,Salvador,Nordeste,-12.97,-38.51,28.0,16.3,22.2,63.3,126.6,10.8,1015.9
2020-12-01,2020,12,Dezembro,Belo Horizonte,Sudeste,-19.92,-43.94,19.2,12.6,15.9,69.3,27.0,32.8,1009.3
2021-04-01,2021,4,Abril,Teresina,Nordeste,-5.09,-42.8,31.3,25.2,28.2,50.4,80.0,33.0,1008.6
2023-07-01,2023,7,Julho,Manaus,Norte,-3.1,-60.02,28.3,16.5,22.4,92.7,251.7,31.1,1008.8
2020-02-01,2020,2,Fevereiro,Cuiabá,Centro-Oeste,-15.6,-56.1,27.2,17.4,22.3,76.6,178.1,18.3,1007.5
2023-12-01,2023,12,Dezembro,Porto Velho,Norte,-8.76,-63.9,26.5,15.3,20.9,77.1,193.1,18.8,1008.9
2024-09-01,2024,9,Setembro,Salvador,Nordeste,-12.97,-38.51,24.2,14.4,19.3,67.4,135.6,9.4,1019.9
2023-01-01,2023,1,Janeiro,Teresina,Nordeste,-5.09,-42.8,30.2,23.8,27.0,52.0,0.0,19.1,1011.9
2024-07-01,2024,7,Julho,Campo Grande,Centro-Oeste,-20.44,-54.65,22.0,13.3,17.6,79.4,208.2,24.0,1009.6
2022-04-01,2022,4,Abril,Fortaleza,Nordeste,-3.72,-38.54,29.7,17.9,23.8,57.7,69.8,10.4,1012.1
2022-06-01,2022,6,Junho,Rio de Janeiro,Sudeste,-22.91,-43.17,26.1,17.6,21.8,67.7,192.7,30.9,1014.1
2020-07-01,2020,7,Julho,São Luís,Nordeste,-2.53,-44.3,24.1,12.9,18.5,53.0,156.8,17.3,1023.7
2022-07-01,2022,7,Julho,Brasília,Centro-Oeste,-15.78,-47.93,22.3,15.4,18.8,75.5,169.2,24.5,1022.8
2020-05-01,2020,5,Maio,Teresina,Nordeste,-5.09,-42.8,30.1,19.3,24.7,53.5,12.0,27.6,1013.6
2023-02-01,2023,2,Fevereiro,Curitiba,Sul,-25.43,-49.27,13.6,2.2,7.9,81.7,66.0,20.3,1011.2
2021-03-01,2021,3,Março,Brasília,Centro-Oeste,-15.78,-47.93,23.7,16.5,20.1,61.0,115.2,11.8,1014.1
2022-06-01,2022,6,Junho,Brasília,Centro-Oeste,-15.78,-47.93,21.8,10.4,16.1,67.3,128.9,18.5,1010.1
2022-02-01,2022,2,Fevereiro,Porto Alegre,Sul,-30.03,-51.23,18.8,7.9,13.4,89.4,119.6,21.6,1014.1
2020-12-01,2020,12,Dezembro,Cuiabá,Centro-Oeste,-15.6,-56.1,26.3,20.2,23.2,63.2,69.5,6.6,1010.2
2022-09-01,2022,9,Setembro,Florianópolis,Sul,-27.6,-48.55,26.3,15.9,21.1,87.4,129.1,29.3,1012.3
2023-04-01,2023,4,Abril,Porto Velho,Norte,-8.76,-63.9,28.2,19.0,23.6,82.0,216.2,21.4,1012.8
2022-12-01,2022,12,Dezembro,Belo Horizonte,Sudeste,-19.92,-43.94,19.2,9.5,14.4,64.8,33.2,9.9,1013.9
2021-06-01,2021,6,Junho,Fortaleza,Nordeste,-3.72,-38.54,35.0,26.1,30.6,47.7,110.1,6.0,1014.2
2021-02-01,2021,2,Fevereiro,Belo Horizonte,Sudeste,-19.92,-43.94,24.7,15.7,20.2,69.3,127.2,31.7,1013.0
2022-12-01,2022,12,Dezembro,Recife,Nordeste,-8.05,-34.88,24.6,16.8,20.7,62.7,139.5,20.2,1021.3
2023-06-01,2023,6,Junho,Curitiba,Sul,-25.43,-49.27,15.1,8.9,12.0,90.7,13.9,20.9,1020.6
2021-04-01,2021,4,Abril,Manaus,Norte,-3.1,-60.02,30.9,24.4,27.6,96.0,261.2,10.6,1017.6
2022-12-01,2022,12,Dezembro,Maceió,Nordeste,-9.67,-35.74,25.7,14.2,20.0,57.0,74.2,27.8,1011.1
2022-01-01,2022,1,Janeiro,Recife,Nordeste,-8.05,-34.88,28.6,18.5,23.6,69.8,80.9,29.0,1014.7
2024-01-01,2024,1,Janeiro,Goiânia,Centro-Oeste,-16.69,-49.26,27.2,15.6,21.4,75.3,122.5,28.6,1018.4
2020-08-01,2020,8,Agosto,Natal,Nordeste,-5.79,-35.21,25.3,15.9,20.6,59.6,95.4,14.1,1020.0
2021-12-01,2021,12,Dezembro,Porto Alegre,Sul,-30.03,-51.23,21.4,10.6,16.0,76.2,112.7,8.4,1027.6
2020-07-01,2020,7,Julho,Rio de Janeiro,Sudeste,-22.91,-43.17,23.0,15.9,19.4,66.9,163.7,10.6,1017.7
2020-01-01,2020,1,Janeiro,São Paulo,Sudeste,-23.55,-46.63,23.3,11.7,17.5,69.6,30.4,28.9,1015.2
2023-07-01,2023,7,Julho,Macapá,Norte,0.03,-51.07,28.0,18.7,23.4,82.5,313.8,35.0,1007.1
2024-12-01,2024,12,Dezembro,Porto Velho,Norte,-8.76,-63.9,25.2,16.6,20.9,88.9,195.0,9.8,1016.9
2023-09-01,2023,9,Setembro,São Paulo,Sudeste,-23.55,-46.63,17.0,10.5,13.8,76.2,127.0,32.2,1023.9
2023-04-01,2023,4,Abril,Belém,Norte,-1.45,-48.5,29.4,19.7,24.5,83.4,341.0,20.4,1021.1
2024-09-01,2024,9,Setembro,Campo Grande,Centro-Oeste,-20.44,-54.65,21.6,11.8,17.9,77.0,115.0,17.4,1011.2
2023-02-01,2023,2,Fevereiro,Goiânia,Centro-Oeste,-16.69,-49.26,26.5,20.1,23.3,61.3,111.0,25.1,1019.2
2023-06-01,2023,6,Junho,Maceió,Nordeste,-9.67,-35.74,29.0,19.0,24.0,60.6,159.3,29.0,1017.0
2023-06-01,2023,6,Junho,Goiânia,Centro-Oeste,-16.69,-49.26,25.0,14.3,19.6,74.2,209.4,5.0,1007.7
2021-11-01,2021,11,Novembro,Manaus,Norte,-3.1,-60.02,23.7,12.1,17.9,87.4,201.2,34.0,1016.7
2024-09-01,2024,9,Setembro,Recife,Nordeste,-8.05,-34.88,24.1,13.4,18.8,70.9,79.9,14.1,1006.2
2021-02-01,2021,2,Fevereiro,Goiânia,Centro-Oeste,-16.69,-49.26,23.2,13.4,20.1,68.4,81.2,28.6,1014.9
2021-07-01,2021,7,Julho,Vitória,Sudeste,-20.32,-40.34,22.5,11.2,16.8,68.0,202.6,6.1,1018.7
2021-12-01,2021,12,Dezembro,Curitiba,Sul,-25.43,-49.27,19.8,8.7,14.2,84.7,123.0,21.1,1016.7
2020-12-01,2020,12,Dezembro,Natal,Nordeste,-5.79,-35.21,27.9,19.0,23.4,54.0,0.0,21.7,1009.5
2023-10-01,2023,10,Outubro,Vitória,Sudeste,-20.32,-40.34,23.8,15.7,19.8,69.3,77.6,13.2,1006.7
2023-05-01,2023,5,Maio,Recife,Nordeste,-8.05,-34.88,32.2,20.6,26.4,57.8,225.6,29.7,1014.5
2020-12-01,2020,12,Dezembro,São Luís,Nordeste,-2.53,-44.3,26.4,14.5,20.4,67.5,137.7,27.6,1012.9
2020-11-01,2020,11,Novembro,Vitória,Sudeste,-20.32,-40.34,21.6,14.3,18.0,75.7,68.9,23.8,1011.0
2023-02-01,2023,2,Fevereiro,Macapá,Norte,0.03,-51.07,28.6,20.3,24.5,74.4,247.1,8.0,1019.6
2020-12-01,2020,12,Dezembro,São Paulo,Sudeste,-23.55,-46.63,20.6,11.9,16.2,79.2,103.0,27.3,1011.3
2021-12-01,2021,12,Dezembro,Macapá,Norte,0.03,-51.07,24.4,17.8,21.1,86.2,216.0,29.9,1016.2
2023-11-01,2023,11,Novembro,Belo Horizonte,Sudeste,-19.92,-43.94,19.1,7.9,13.5,63.3,81.1,9.0,1005.3
2024-10-01,2024,10,Outubro,Belo Horizonte,Sudeste,-19.92,-43.94,17.8,10.8,14.3,70.6,68.1,28.8,1010.9
2022-10-01,2022,10,Outubro,Belém,Norte,-1.45,-48.5,24.9,13.4,19.2,73.6,267.4,34.1,1011.9
2021-06-01,2021,6,Junho,Rio de Janeiro,Sudeste,-22.91,-43.17,26.8,20.0,23.4,67.4,147.2,17.3,1007.9
2020-09-01,2020,9,Setembro,Belém,Norte,-1.45,-48.5,22.6,15.8,19.2,85.7,295.3,21.0,1019.2
2021-09-01,2021,9,Setembro,Florianópolis,Sul,-27.6,-48.55,23.8,16.4,20.1,85.3,61.1,13.0,1009.1
2023-09-01,2023,9,Setembro,Fortaleza,Nordeste,-3.72,-38.54,26.8,19.3,23.0,42.6,68.2,11.2,1020.3
2023-01-01,2023,1,Janeiro,Brasília,Centro-Oeste,-15.78,-47.93,23.3,16.9,20.1,67.5,64.7,22.8,1015.7
2022-02-01,2022,2,Fevereiro,Belém,Norte,-1.45,-48.5,28.5,16.6,23.5,79.1,215.3,13.2,1013.5
2021-03-01,2021,3,Março,São Luís,Nordeste,-2.53,-44.3,28.6,20.7,24.6,54.7,193.9,8.7,1010.2
2022-07-01,2022,7,Julho,Porto Alegre,Sul,-30.03,-51.23,18.0,6.0,12.0,83.8,39.6,6.8,1015.6
2022-10-01,2022,10,Outubro,Porto Velho,Norte,-8.76,-63.9,25.6,18.8,22.2,82.4,267.9,27.9,1011.5
2021-04-01,2021,4,Abril,Belém,Norte,-1.45,-48.5,30.7,22.6,26.6,80.4,344.1,18.6,1008.9
2020-10-01,2020,10,Outubro,Porto Alegre,Sul,-30.03,-51.23,22.6,14.8,18.7,86.2,90.7,23.9,1007.5
2024-11-01,2024,11,Novembro,Florianópolis,Sul,-27.6,-48.55,21.8,11.8,16.8,82.0,82.7,20.4,1016.6
2020-10-01,2020,10,Outubro,Campo Grande,Centro-Oeste,-20.44,-54.65,22.6,14.9,18.8,75.0,30.6,8.6,1007.8
2023-05-01,2023,5,Maio,Teresina,Nordeste,-5.09,-42.8,32.7,26.3,29.5,48.6,95.3,14.4,1016.7
2022-03-01,2022,3,Março,São Luís,Nordeste,-2.53,-44.3,30.0,21.9,26.0,63.9,178.1,19.7,1015.7
2023-08-01,2023,8,Agosto,Brasília,Centro-Oeste,-15.78,-47.93,23.0,13.0,18.0,66.1,102.8,16.3,1017.1
2020-09-01,2020,9,Setembro,Macapá,Norte,0.03,-51.07,24.2,13.5,18.8,90.7,205.1,28.8,1014.0
2022-08-01,2022,8,Agosto,Fortaleza,Nordeste,-3.72,-38.54,25.7,13.9,19.8,54.8,118.6,29.3,1011.5
2022-09-01,2022,9,Setembro,Vitória,Sudeste,-20.32,-40.34,23.0,11.1,17.0,68.9,97.5,10.7,1011.5
2023-09-01,2023,9,Setembro,Cuiabá,Centro-Oeste,-15.6,-56.1,24.6,13.7,19.2,56.3,105.7,25.4,1010.1
2024-09-01,2024,9,Setembro,Macapá,Norte,0.03,-51.07,23.4,15.0,19.2,89.7,281.2,22.8,1017.7
2020-08-01,2020,8,Agosto,Maceió,Nordeste,-9.67,-35.74,26.2,20.1,23.2,66.7,171.3,28.9,1002.5
2021-03-01,2021,3,Março,Florianópolis,Sul,-27.6,-48.55,15.7,4.4,10.0,82.7,113.1,11.7,1021.3
2021-08-01,2021,8,Agosto,Teresina,Nordeste,-5.09,-42.8,27.8,18.2,23.0,44.9,76.5,34.1,1011.8
2024-10-01,2024,10,Outubro,Belém,Norte,-1.45,-48.5,27.2,16.4,21.8,83.2,239.2,8.1,1010.8
2023-02-01,2023,2,Fevereiro,Natal,Nordeste,-5.79,-35.21,31.8,21.1,26.4,57.3,113.2,9.5,1007.1
2024-01-01,2024,1,Janeiro,Porto Alegre,Sul,-30.03,-51.23,17.8,7.4,12.6,82.7,111.9,13.9,1020.5
2021-10-01,2021,10,Outubro,Campo Grande,Centro-Oeste,-20.44,-54.65,24.8,18.2,21.5,68.2,66.9,30.1,1011.6
2022-07-01,2022,7,Julho,Goiânia,Centro-Oeste,-16.69,-49.26,24.5,12.8,18.6,71.7,145.8,5.6,1016.3
2022-09-01,2022,9,Setembro,Maceió,Nordeste,-9.67,-35.74,26.6,16.1,21.4,74.2,108.3,15.6,1016.1
2022-10-01,2022,10,Outubro,Natal,Nordeste,-5.79,-35.21,25.2,15.2,20.2,58.6,56.4,23.6,1016.4
2020-06-01,2020,6,Junho,Curitiba,Sul,-25.43,-49.27,13.5,2.4,8.0,87.0,35.3,30.6,1019.8
2023-07-01,2023,7,Julho,Vitória,Sudeste,-20.32,-40.34,25.5,15.8,20.8,72.5,161.0,8.6,1014.0
2020-08-01,2020,8,Agosto,São Paulo,Sudeste,-23.55,-46.63,18.0,11.8,14.9,75.2,134.3,22.4,1017.8
2024-09-01,2024,9,Setembro,Porto Alegre,Sul,-30.03,-51.23,22.7,10.9,16.8,88.2,75.1,10.2,1008.2
2020-07-01,2020,7,Julho,Porto Velho,Norte,-8.76,-63.9,26.4,19.0,22.7,82.4,202.2,29.9,1014.3
2020-11-01,2020,11,Novembro,Campo Grande,Centro-Oeste,-20.44,-54.65,23.5,17.3,20.4,70.6,135.9,19.4,1016.1
2024-02-01,2024,2,Fevereiro,Campo Grande,Centro-Oeste,-20.44,-54.65,24.8,17.4,21.1,69.8,85.3,33.0,1013.7
2024-09-01,2024,9,Setembro,Belém,Norte,-1.45,-48.5,27.1,17.7,22.4,84.4,253.7,15.5,1013.2
2024-06-01,2024,6,Junho,São Luís,Nordeste,-2.53,-44.3,29.7,19.8,24.8,68.3,251.3,19.7,1005.2
2021-09-01,2021,9,Setembro,Goiânia,Centro-Oeste,-16.69,-49.26,20.9,12.9,16.9,64.5,108.8,11.9,1014.8
2023-02-01,2023,2,Fevereiro,Vitória,Sudeste,-20.32,-40.34,25.8,16.9,21.4,88.8,51.3,27.7,1011.9
2024-03-01,2024,3,Março,São Paulo,Sudeste,-23.55,-46.63,23.2,14.6,18.9,71.8,164.2,26.4,998.3
2024-10-01,2024,10,Outubro,Manaus,Norte,-3.1,-60.02,22.6,15.0,18.8,86.0,218.4,14.7,1012.8
2020-04-01,2020,4,Abril,Natal,Nordeste,-5.79,-35.21,29.3,21.8,25.6,47.6,91.5,13.9,1011.0
2020-07-01,2020,7,Julho,Campo Grande,Centro-Oeste,-20.44,-54.65,22.8,14.7,18.8,63.3,222.7,24.4,1015.8
2024-03-01,2024,3,Março,Campo Grande,Centro-Oeste,-20.44,-54.65,23.5,16.7,20.1,77.4,127.0,5.9,1004.8
2024-12-01,2024,12,Dezembro,Belém,Norte,-1.45,-48.5,27.7,19.0,23.4,81.0,240.0,26.9,1023.9
2024-09-01,2024,9,Setembro,Natal,Nordeste,-5.79,-35.21,24.2,13.3,18.8,64.5,35.9,6.4,1014.3
2023-08-01,2023,8,Agosto,Belo Horizonte,Sudeste,-19.92,-43.94,20.5,13.0,16.8,65.2,152.55,12.7,1008.0
2020-10-01,2020,10,Outubro,Brasília,Centro-Oeste,-15.78,-47.93,17.6,5.7,11.6,68.7,149.0,14.8,1016.0
2023-10-01,2023,10,Outubro,Belém,Norte,-1.45,-48.5,26.6,19.6,23.1,83.2,242.9,27.3,1008.8
2022-12-01,2022,12,Dezembro,Natal,Nordeste,-5.79,-35.21,26.0,17.9,22.0,54.4,47.9,29.5,1021.1
2020-10-01,2020,10,Outubro,Salvador,Nordeste,-12.97,-38.51,22.9,15.2,19.0,65.1,154.5,14.7,1012.7
2022-05-01,2022,5,Maio,Fortaleza,Nordeste,-3.72,-38.54,30.0,23.8,26.9,59.7,144.3,9.7,1007.4
2024-08-01,2024,8,Agosto,Natal,Nordeste,-5.79,-35.21,26.1,20.0,23.0,58.1,98.3,21.3,1012.6
2023-04-01,2023,4,Abril,Campo Grande,Centro-Oeste,-20.44,-54.65,26.0,15.0,20.5,73.3,181.6,26.3,1012.2
2022-12-01,2022,12,Dezembro,São Paulo,Sudeste,-23.55,-46.63,17.5,10.1,13.8,67.6,120.5,26.4,1012.9
2023-07-01,2023,7,Julho,Campo Grande,Centro-Oeste,-20.44,-54.65,23.9,13.5,18.7,83.0,215.3,29.1,1014.8
2022-03-01,2022,3,Março,Cuiabá,Centro-Oeste,-15.6,-56.1,30.3,20.0,25.2,59.0,129.1,30.3,1011.8
2023-11-01,2023,11,Novembro,Manaus,Norte,-3.1,-60.02,23.4,11.8,17.6,94.2,202.8,29.3,1011.6
2024-02-01,2024,2,Fevereiro,Recife,Nordeste,-8.05,-34.88,28.1,20.7,24.4,62.7,170.5,6.3,1013.3
2020-02-01,2020,2,Fevereiro,Porto Alegre,Sul,-30.03,-51.23,14.9,7.7,11.3,78.4,126.6,16.8,1014.2
2023-01-01,2023,1,Janeiro,Cuiabá,Centro-Oeste,-15.6,-56.1,24.0,13.7,21.05,63.6,14.0,12.7,1007.9
2024-06-01,2024,6,Junho,Goiânia,Centro-Oeste,-16.69,-49.26,25.3,17.2,21.2,70.8,152.0,24.9,1008.6
2021-04-01,2021,4,Abril,Macapá,Norte,0.03,-51.07,30.1,20.3,25.2,84.9,297.2,14.8,1009.0
2023-07-01,2023,7,Julho,Belém,Norte,-1.45,-48.5,27.4,17.5,22.4,81.7,299.5,17.3,1013.5
2020-05-01,2020,5,Maio,Manaus,Norte,-3.1,-60.02,30.0,20.7,25.4,75.2,301.6,32.7,1017.4
2021-08-01,2021,8,Agosto,Natal,Nordeste,-5.79,-35.21,28.3,21.3,24.8,47.4,105.3,18.5,1006.5
2022-08-01,2022,8,Agosto,Teresina,Nordeste,-5.09,-42.8,26.5,17.3,21.9,43.1,70.7,20.7,1018.7
2024-05-01,2024,5,Maio,Manaus,Norte,-3.1,-60.02,27.1,18.3,22.7,84.7,294.8,14.9,1015.0
2021-12-01,2021,12,Dezembro,Fortaleza,Nordeste,-3.72,-38.54,26.3,18.1,23.1,55.7,2.0,11.1,1016.2
2020-05-01,2020,5,Maio,Curitiba,Sul,-25.43,-49.27,14.7,4.8,9.8,83.0,32.3,12.7,1016.6
2021-12-01,2021,12,Dezembro,São Luís,Nordeste,-2.53,-44.3,25.9,14.4,20.2,58.7,127.8,8.7,1011.9
2021-11-01,2021,11,Novembro,Vitória,Sudeste,-20.32,-40.34,21.3,13.3,17.3,76.5,72.9,28.5,1006.0
2020-03-01,2020,3,Março,Campo Grande,Centro-Oeste,-20.44,-54.65,29.3,18.7,24.0,69.7,140.0,8.4,1015.9
2024-10-01,2024,10,Outubro,Campo Grande,Centro-Oeste,-20.44,-54.65,21.5,14.4,18.0,67.3,121.7,30.0,1004.4
2023-04-01,2023,4,Abril,Porto Alegre,Sul,-30.03,-51.23,17.2,7.8,12.5,87.4,76.8,17.1,1016.0
2022-08-01,2022,8,Agosto,Brasília,Centro-Oeste,-15.78,-47.93,24.5,16.5,20.5,68.6,142.7,23.7,1011.5
2020-05-01,2020,5,Maio,Recife,Nordeste,-8.05,-34.88,31.1,21.8,26.4,64.3,163.8,18.3,1014.2
2023-06-01,2023,6,Junho,Recife,Nordeste,-8.05,-34.88,29.9,20.4,25.2,66.9,153.9,6.4,1006.9
2021-11-01,2021,11,Novembro,Belo Horizonte,Sudeste,-19.92,-43.94,18.7,7.7,13.2,71.5,140.4,34.1,1015.7
2021-02-01,2021,2,Fevereiro,Recife,Nordeste,-8.05,-34.88,29.7,18.7,24.2,60.0,152.1,8.3,1011.2
2022-06-01,2022,6,Junho,Porto Velho,Norte,-8.76,-63.9,29.6,20.5,25.0,80.7,249.5,27.7,1014.1
2020-05-01,2020,5,Maio,Porto Velho,Norte,-8.76,-63.9,27.8,16.0,21.9,76.6,274.7,19.8,1011.5
2022-10-01,2022,10,Outubro,Porto Alegre,Sul,-30.03,-51.23,21.0,14.3,17.6,80.2,128.5,25.8,1012.2
2022-11-01,2022,11,Novembro,Teresina,Nordeste,-5.09,-42.8,25.1,17.6,21.4,48.3,55.3,29.7,1019.5
2023-02-01,2023,2,Fevereiro,Brasília,Centro-Oeste,-15.78,-47.93,21.3,9.3,15.3,65.5,116.2,15.7,1019.4
2020-05-01,2020,5,Maio,Brasília,Centro-Oeste,-15.78,-47.93,24.6,17.3,21.0,63.5,99.5,12.0,1014.4
2024-03-01,2024,3,Março,Manaus,Norte,-3.1,-60.02,30.6,20.4,25.5,91.8,237.0,5.4,1011.3
2021-08-01,2021,8,Agosto,Belo Horizonte,Sudeste,-19.92,-43.94,20.6,11.3,16.0,77.3,152.1,13.1,1010.1
2024-11-01,2024,11,Novembro,São Paulo,Sudeste,-23.55,-46.63,17.9,8.1,13.0,72.5,49.7,30.8,1010.2
2020-07-01,2020,7,Julho,Goiânia,Centro-Oeste,-16.69,-49.26,21.7,10.9,16.3,77.1,153.1,29.4,1017.4
2021-08-01,2021,8,Agosto,Campo Grande,Centro-Oeste,-20.44,-54.65,24.6,13.9,20.0,71.8,125.7,21.8,1008.1
2024-06-01,2024,6,Junho,Campo Grande,Centro-Oeste,-20.44,-54.65,25.8,17.4,21.6,80.4,207.0,32.8,1008.8
2024-06-01,2024,6,Junho,Recife,Nordeste,-8.05,-34.88,28.0,19.3,23.6,66.7,211.1,5.2,1016.8
2021-11-01,2021,11,Novembro,Florianópolis,Sul,-27.6,-48.55,24.6,15.0,19.8,86.7,169.5,26.1,1018.6
2021-11-01,2021,11,Novembro,Porto Velho,Norte,-8.76,-63.9,23.9,13.9,18.9,86.2,182.2,18.6,1009.1
2024-03-01,2024,3,Março,São Luís,Nordeste,-2.53,-44.3,26.3,16.5,21.4,60.7,152.7,34.3,1014.5
2023-07-01,2023,7,Julho,Cuiabá,Centro-Oeste,-15.6,-56.1,25.1,15.1,20.1,71.6,192.7,30.2,1014.0
2020-12-01,2020,12,Dezembro,Rio de Janeiro,Sudeste,-22.91,-43.17,20.7,9.6,15.2,76.9,76.1,15.9,1020.0
2024-06-01,2024,6,Junho,Natal,Nordeste,-5.79,-35.21,27.9,19.6,23.8,47.5,135.7,10.1,1020.1
2023-04-01,2023,4,Abril,Salvador,Nordeste,-12.97,-38.51,30.7,24.4,27.6,69.6,215.1,10.1,1007.0
2023-10-01,2023,10,Outubro,Rio de Janeiro,Sudeste,-22.91,-43.17,24.3,13.0,18.6,61.1,85.6,27.6,1016.9
2022-08-01,2022,8,Agosto,Maceió,Nordeste,-9.67,-35.74,27.5,21.4,24.4,66.5,168.9,29.6,1010.0
2020-05-01,2020,5,Maio,Florianópolis,Sul,-27.6,-48.55,20.2,11.3,15.8,81.0,39.4,10.7,1012.9
2021-09-01,2021,9,Setembro,Recife,Nordeste,-8.05,-34.88,27.2,15.3,21.2,47.3,166.3,11.6,1006.9
2021-08-01,2021,8,Agosto,Manaus,Norte,-3.1,-60.02,26.7,20.7,23.7,81.4,281.2,25.8,1006.9
2022-01-01,2022,1,Janeiro,Brasília,Centro-Oeste,-15.78,-47.93,20.9,9.9,15.4,74.0,82.7,17.3,1013.6
